"az_early_az_late" "az_early_tx_early" "az_early_tx_late" "az_late_tx_early" "az_late_tx_late" "tx_early_tx_late"
"F_GB40135" 0.0663672745448807 0.00161702458552992 0.0320757217537363 0.0690835392827323 0.0069870318391515 0.0345675987486197
"F_GB40136" 0.0814878992672502 0.00629732839911445 0.0739657239444486 0.0803386645389664 0.0031249381566465 0.0664516139736621
"F_GB40137" 0.0958927665586078 0.0380514837392577 0.0790350327757445 0.0796264357446589 0.0151938542323802 0.0408300866823004
"F_GB40138" 0.182701001868121 0.00102203075233465 0.175324445957921 0.213021285329096 0.00892876019372213 0.206972222936969
"F_GB40140" 0.107246284081254 0.0297331179199227 0.103268169757548 0.0821653423302656 0.00437267835102495 0.0682864072982816
"F_GB40141" 0.0700011698021239 0.0085448471328744 0.0705567303698091 0.0552136930716136 0.00387498592075719 0.0515860841125175
"F_GB40142" 0.126889124810417 0.037555762758541 0.0853395834040995 0.176758110606673 0.0172320876661347 0.105558451907539
"F_GB40143" 0.0193721372808363 0.0209360369469747 0.0279299050808858 0.0555147263284168 0.0225431857215487 0.0259103398643001
"F_GB40144" 0.0948333471211636 0.0164427155199436 0.104178958243922 0.0825102634079274 0.00900767421333237 0.0751734980263777
"F_GB40145" 0.0528585416617532 0.0045355941209364 0.0229611865387891 0.0757758919971624 0.00802232249854939 0.0386554707993989
"F_GB40147" 0.201061513569259 0.0313716991813447 0.158907707949632 0.150022670311818 0.00591423157246385 0.103443886458274
"F_GB40148" 0.0997403897900609 0.0097389810384152 0.10155749653418 0.0833125723644097 0.000766257844708074 0.0798667329046907
"F_GB40149" 0.15159614031527 0.0492202911591864 0.173236447072994 0.083796443336317 0.0142439828577728 0.0749141148384077
"F_GB40150" 0.0938614468505742 0.0263352557053638 0.0931173960545416 0.110707404370577 0.00467674458864176 0.1080945679178
"F_GB40154" 0.0892201557681348 0.0112030587176104 0.0867510421869794 0.103818519598374 0.00281629811824347 0.0986924861870633
"F_GB40155" 0.0969127316868617 0.010894879978307 0.0971753854162712 0.0838259712774446 0.0040137661618207 0.072981891142081
"F_GB40156" 0.0825917376621602 0.0159853458970971 0.0911258167324969 0.0764415101268919 -0.00432577899618014 0.08188767105522
"F_GB40157" 0.104523365971987 0.0350533486757798 0.0997049255432303 0.066937107511876 -0.000399655177187652 0.0600774885325077
"F_GB40158" 0.067124863108189 0.00646535200592036 0.106257847511035 0.0675664966791907 0.00783528283376977 0.0994815899074362
"F_GB40161" 0.0814276444624907 0.0357201012447788 0.0755011745709254 0.131382056582408 0.00618373068971922 0.117353798926967
"F_GB40162" 0.0641255263012425 0.000784845702308412 0.0685974804897382 0.0667067372153523 0.00437843673098348 0.0668719465329547
"F_GB40163" 0.105867715750174 0.0276202462716093 0.0945925416283727 0.0562073185242957 0.00777190075986578 0.037091255186546
"F_GB40164" 0.0711437362528246 0.000230844135320041 0.0869249120857064 0.0648784525119157 0.00302417874842309 0.075436343954055
"F_GB40167" 0.105696091162595 0.0229263936975531 0.121823114716302 0.0538725438379405 -0.00338705698011221 0.0666856403165554
"F_GB40168" 0.0926990723737173 0.0242127822592045 0.0974334724466229 0.111436570207938 0.00518960253979706 0.121055887631231
"F_GB40170" 0.114243424040569 0.0291700394747995 0.0990966264772983 0.0876518626917305 0.00300118811860806 0.0626246170232492
"F_GB40183" 0.10095925881261 0.0123482013536325 0.0898191961941223 0.0877793099551614 0.0118608536967905 0.0805271458183404
"F_GB40184" 0.122702916879474 0.00947886147705501 0.0670988865762093 0.159008015016456 0.0164398942646882 0.0921674302401078
"F_GB40188" 0.036018774158878 0.0030995276827106 0.0235149091263807 0.0510716182776356 0.00378674263867496 0.0281658449794822
"F_GB40189" 0.0953085241225942 0.0263835847446889 0.0897188655786211 0.155227857881012 0.000993905361574621 0.153234704463973
"F_GB40191" 0.0971363712594793 0.0249588989472563 0.0762094268625169 0.129424872019236 0.00861953687273043 0.114612073227267
